system_id,status
7vl3__1__1.A__1.C,no_symmetry_contacts
7vl6__1__1.A__1.C,no_symmetry_contacts
7vl7__1__1.A__1.C,no_symmetry_contacts
7vm0__1__1.A__1.C_1.D,no_symmetry_contacts
7vm7__1__1.A__1.B,no_symmetry_contacts
7vmy__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
7vnh__1__1.A__1.C,no_symmetry_contacts
7vo5__1__1.A__1.B,no_symmetry_contacts
7vpe__1__1.A__1.B,no_symmetry_contacts
7vpr__1__1.B__1.F,no_symmetry_contacts
7vpu__1__1.A__1.E,no_symmetry_contacts
7vqp__1__1.A__1.C,no_symmetry_contacts
7vre__1__1.A__1.B,no_symmetry_contacts
7vrh__1__1.A__1.D,no_symmetry_contacts
7vsl__1__1.A__1.D,no_symmetry_contacts
7vte__1__1.A__1.F,no_symmetry_contacts
7vtf__1__1.A_1.B__1.F,no_symmetry_contacts
7vtg__1__1.A__1.E,no_symmetry_contacts
7vve__1__1.A__1.D_1.H,no_symmetry_contacts
7vvt__1__1.A__1.C,no_symmetry_contacts
7vwe__1__1.A__1.D,no_symmetry_contacts
7vwg__1__1.A__1.D,no_symmetry_contacts
7vwh__1__1.B__1.F,no_symmetry_contacts
7vwt__1__1.B__1.H,no_symmetry_contacts
7vx0__1__1.A__1.C_1.D,no_symmetry_contacts
7vyj__1__1.B__1.DA_1.T_1.U,no_symmetry_contacts
7w0g__1__1.B__1.D,no_symmetry_contacts
7w1i__1__1.A__1.B,no_symmetry_contacts
7w2d__1__1.B__1.R,no_symmetry_contacts
7w2f__1__1.A__1.M,no_symmetry_contacts
7w3p__1__1.A__1.C,no_symmetry_contacts
7w3s__1__1.B_1.D__1.F,no_symmetry_contacts
7w41__1__1.A__1.B,no_symmetry_contacts
7w4x__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
7w4y__1__1.A__1.E,no_symmetry_contacts
7w5h__1__1.A__1.C_1.F,no_symmetry_contacts
7w6f__1__1.A_1.B__1.C,no_symmetry_contacts
7w6z__1__1.A__1.B_1.C,no_symmetry_contacts
7wbs__1__1.A_1.B__1.D,no_symmetry_contacts
7wc6__1__1.A__1.F,no_symmetry_contacts
7wc7__1__1.A__1.M,no_symmetry_contacts
7wc8__1__1.A__1.H,no_symmetry_contacts
7wcf__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
7wcl__1__1.A__1.C,no_symmetry_contacts
7wdt__1__1.A__1.B,no_symmetry_contacts
7wdt__1__1.A__1.C,no_symmetry_contacts
7wdu__1__1.A__1.C,no_symmetry_contacts
7wew__1__1.A__1.K,no_symmetry_contacts
7wf5__1__1.A__1.C,no_symmetry_contacts
7wgl__1__1.A__1.D,no_symmetry_contacts
7wgn__1__1.A__1.B,no_symmetry_contacts
7wgo__1__1.A__1.C,no_symmetry_contacts
7wgq__1__1.A__1.C,no_symmetry_contacts
7wjs__1__1.A__1.D_1.G,no_symmetry_contacts
7wlw__1__1.A__1.I,no_symmetry_contacts
7wlx__1__1.A__1.C,no_symmetry_contacts
7wmf__1__1.A__1.C_1.E,no_symmetry_contacts
7wmh__1__1.A__1.C,no_symmetry_contacts
7wmi__1__1.B__1.F_1.G,no_symmetry_contacts
7wmj__1__1.A__1.C,no_symmetry_contacts
7wmk__1__1.A__1.B_1.G,no_symmetry_contacts
7wmo__1__1.A__1.C,no_symmetry_contacts
7wqq__1__1.A__1.C,no_symmetry_contacts
7wrg__1__1.A__1.C_1.D,no_symmetry_contacts
7wrr__1__1.A_1.B__1.E_1.F_1.H,no_symmetry_contacts
7wua__1__1.A__1.E_1.F_1.G,no_symmetry_contacts
7wux__1__1.A_1.D__1.J,no_symmetry_contacts
7x0b__1__1.A__1.C_1.E_1.N,no_symmetry_contacts
7x11__1__1.D__1.P,no_symmetry_contacts
7x2x__1__1.A__1.E_1.N,no_symmetry_contacts
7x4u__1__1.A__1.B,no_symmetry_contacts
7x5r__1__2.A__2.B_2.C_2.D,no_symmetry_contacts
7x5w__1__2.A__2.B_2.C,no_symmetry_contacts
7x5y__1__2.A__2.B_2.C_2.E,no_symmetry_contacts
7x62__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
7x69__1__1.A__1.B_1.C,no_symmetry_contacts
7x7x__1__1.A__1.C,no_symmetry_contacts
7x81__1__1.A_1.B__1.D,no_symmetry_contacts
7x86__1__1.A_1.C__1.G,no_symmetry_contacts
7x9d__1__1.A__1.E,no_symmetry_contacts
7x9l__1__1.A__1.C_1.E_1.F,no_symmetry_contacts
7xaa__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
7xbb__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
7xbm__1__1.A__1.C_1.G,no_symmetry_contacts
7xbt__1__1.A__1.B_1.C,no_symmetry_contacts
7xbv__1__1.A__1.B,no_symmetry_contacts
7xdv__1__1.A__1.C_1.D,no_symmetry_contacts
7xdy__1__1.A__1.C_1.D,no_symmetry_contacts
7xef__1__1.A__1.E,no_symmetry_contacts
7xf7__1__1.A__1.B,no_symmetry_contacts
7xh6__1__1.A__1.E,no_symmetry_contacts
7xhh__1__1.B__1.D,no_symmetry_contacts
7xhq__1__1.A__1.C,no_symmetry_contacts
7xhy__1__1.A__1.B_1.G,no_symmetry_contacts
7xi7__1__1.A__1.B,no_symmetry_contacts
7xih__1__2.A__2.C_2.D,no_symmetry_contacts
7xjv__1__1.A__1.E_1.F_1.G_1.H_1.I,no_symmetry_contacts
7xk9__1__1.A__1.C,no_symmetry_contacts
7xka__1__1.A__1.C,no_symmetry_contacts
7xlp__1__1.A__1.B,no_symmetry_contacts
7xm7__1__1.A__1.E,no_symmetry_contacts
7xmk__1__1.A__1.D,no_symmetry_contacts
7xnc__1__1.A__1.B,no_symmetry_contacts
7xnt__1__1.C__1.I_1.J,no_symmetry_contacts
7xoz__1__1.B__1.F,no_symmetry_contacts
7xpo__1__1.B__1.H,no_symmetry_contacts
7xpt__1__2.A__2.C_2.D,no_symmetry_contacts
7xpu__1__2.A__2.C_2.D,no_symmetry_contacts
7xpv__1__1.A__1.C_1.D,no_symmetry_contacts
7xqv__1__1.A__1.D_1.E,no_symmetry_contacts
7xqz__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
7xr7__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
7xrr__1__1.A__1.B,no_symmetry_contacts
7xsv__1__1.A__1.B,no_symmetry_contacts
7xua__1__1.B__1.N,no_symmetry_contacts
7xub__1__1.A__1.H,no_symmetry_contacts
7xuc__1__1.A__1.H,no_symmetry_contacts
7xvh__1__2.A__2.B_2.C,no_symmetry_contacts
7xvu__1__4.A__4.C,no_symmetry_contacts
7xvv__1__3.A__3.C,no_symmetry_contacts
7xvw__1__2.A__2.C,no_symmetry_contacts
7xxc__1__1.A_1.B_1.D__1.M,no_symmetry_contacts
7xxd__1__1.B__1.K_1.L,no_symmetry_contacts
7xxm__1__1.A_1.B_1.C__1.K,no_symmetry_contacts
7xxn__1__2.A__2.B_2.C,no_symmetry_contacts
7xxp__1__1.A_1.B_1.C__1.K,no_symmetry_contacts
7xyj__1__1.A_1.B__1.E_1.F,no_symmetry_contacts
7xzr__1__1.A_1.C__1.E_1.F,no_symmetry_contacts
7y0f__1__1.B__1.G,no_symmetry_contacts
7y4a__1__1.A__1.I_1.J_1.K,no_symmetry_contacts
7y4g__1__2.A__2.D,no_symmetry_contacts
7y4u__1__1.A__1.B,no_symmetry_contacts
7y88__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
7y9o__1__1.A__1.B_1.C,no_symmetry_contacts
7ya4__1__1.A__1.E_1.F,no_symmetry_contacts
7yd2__1__1.A_1.B__1.K,no_symmetry_contacts
7ydx__1__2.B__2.H,no_symmetry_contacts
7yh9__1__1.A__1.G_1.H_1.I,no_symmetry_contacts
7yhb__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
7yhc__1__1.A__1.I_1.J_1.K,no_symmetry_contacts
7yja__1__1.A_1.B__1.E,no_symmetry_contacts
7yop__1__1.A_1.B__1.E,no_symmetry_contacts
7yoq__1__1.B__1.D,no_symmetry_contacts
7yp5__1__1.B__1.J_1.K,no_symmetry_contacts
7yp6__1__1.A__1.D_1.E_1.L,no_symmetry_contacts
7ypu__1__1.A_1.B__1.I,no_symmetry_contacts
7ypv__1__1.A_1.B__1.J,no_symmetry_contacts
7yqf__1__1.B__1.J_1.K,no_symmetry_contacts
7ys8__1__1.B__1.E_1.F,no_symmetry_contacts
7ysx__1__1.B__1.J,no_symmetry_contacts
7yv4__1__1.A__1.B,no_symmetry_contacts
7yxd__1__1.A__1.I,no_symmetry_contacts
7yxe__1__1.A__1.C,no_symmetry_contacts
7yxl__1__1.A__1.C_1.E,no_symmetry_contacts
7yzq__1__1.C__1.O_1.P_1.Q,no_symmetry_contacts
7yzs__1__1.A__1.B,no_symmetry_contacts
7yzu__1__1.A__1.B,no_symmetry_contacts
7z1g__1__1.A__1.B_1.D,no_symmetry_contacts
7z1w__1__1.A__1.C,no_symmetry_contacts
7z2q__1__1.A__1.C,no_symmetry_contacts
7z3y__1__1.A__1.D,no_symmetry_contacts
7z41__1__1.A__1.C,no_symmetry_contacts
7z5b__1__1.A__1.D,no_symmetry_contacts
7z5n__1__1.A__1.I_1.L_1.M,no_symmetry_contacts
7z5r__1__1.A__1.D,no_symmetry_contacts
7z5u__1__1.A__1.B_1.C,no_symmetry_contacts
7z5x__1__1.A__1.C,no_symmetry_contacts
7z62__1__2.A_2.B__2.C_2.D,no_symmetry_contacts
7z63__1__1.A__1.E_1.F,no_symmetry_contacts
7z6z__1__1.A__1.H_1.I_1.J_1.O_1.Y,no_symmetry_contacts
7z70__1__1.A__1.C_1.E_1.L,no_symmetry_contacts
7z74__1__1.A__1.B_1.C,no_symmetry_contacts
7z78__1__1.A__1.D,no_symmetry_contacts
7z9t__1__1.A__1.C,no_symmetry_contacts
7zaa__1__1.A__1.C,no_symmetry_contacts
7zbv__1__1.A__1.B_1.E,no_symmetry_contacts
7zcl__1__1.A__1.C_1.D,no_symmetry_contacts
7zeg__1__1.A__1.C,no_symmetry_contacts
7zer__1__1.A__1.B_1.C,no_symmetry_contacts
7zfv__1__1.A__1.C,no_symmetry_contacts
7zg9__1__1.A__1.C,no_symmetry_contacts
7zgb__1__1.A__1.B,no_symmetry_contacts
7zgc__1__1.A__1.B,no_symmetry_contacts
7zgd__1__1.A__1.B,no_symmetry_contacts
7zi0__1__1.A__1.C,no_symmetry_contacts
7zif__1__1.A__1.B_1.C,no_symmetry_contacts
7zig__1__1.A__1.B_1.C,no_symmetry_contacts
7zih__1__1.A__1.B_1.C,no_symmetry_contacts
7zii__1__1.A__1.B_1.C,no_symmetry_contacts
7zij__1__1.A__1.B_1.C,no_symmetry_contacts
7zik__1__1.A__1.D,no_symmetry_contacts
7ziy__1__1.A__1.C,no_symmetry_contacts
7zj0__1__1.A__1.C,no_symmetry_contacts
7zjp__1__1.A__1.C,no_symmetry_contacts
7zjq__1__1.A__1.E,no_symmetry_contacts
7zks__1__1.A__1.B,no_symmetry_contacts
7zkw__1__1.A_1.C__1.E,no_symmetry_contacts
7zkx__1__1.A__1.B_1.L,no_symmetry_contacts
7zl5__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
7znw__1__1.B__1.E_1.F,no_symmetry_contacts
7zo2__1__2.A__2.B_2.C_2.F,no_symmetry_contacts
7zo3__1__2.A__2.B_2.C_2.G,no_symmetry_contacts
7zo4__1__1.A__1.B_1.C_1.G,no_symmetry_contacts
7zp7__1__1.A__1.C,no_symmetry_contacts
7zq3__1__2.A_2.B__2.C_2.D,no_symmetry_contacts
7zqk__1__1.A_1.B__1.C_1.D,no_symmetry_contacts
7zso__1__1.A_1.C__1.S,no_symmetry_contacts
7zsq__1__1.B_1.C__1.G_1.I,no_symmetry_contacts
7zst__1__1.B_1.C__1.H,no_symmetry_contacts
7zxw__1__1.A__1.C_1.D_1.G,no_symmetry_contacts
7zym__1__1.A__1.B,no_symmetry_contacts
7zyn__1__1.A__1.B,no_symmetry_contacts
7zzt__1__1.A__1.D_1.J,no_symmetry_contacts
7zzu__1__1.A__1.M_1.P,no_symmetry_contacts
7zzw__1__1.A__1.E_1.M,no_symmetry_contacts
7zzw__1__1.A__1.I_1.L,no_symmetry_contacts
8a0b__1__1.A__1.D_1.H,no_symmetry_contacts
8a0t__1__1.A__1.C,no_symmetry_contacts
8a12__1__1.A__1.D_1.G,no_symmetry_contacts
8a2p__1__1.A__1.B,no_symmetry_contacts
8a34__1__1.A__1.C_1.D,no_symmetry_contacts
8a3a__1__1.A__1.B,no_symmetry_contacts
8a4a__1__1.B__1.C_1.D,no_symmetry_contacts
8a4u__1__1.A__1.E_1.J,no_symmetry_contacts
8a56__1__1.A_1.B__1.I,no_symmetry_contacts
8a66__1__1.A__1.C,no_symmetry_contacts
8a70__1__1.A_1.B__1.D_1.E_1.F_1.G,no_symmetry_contacts
8a7a__1__1.A_1.B__1.C_1.E_1.F_1.G,no_symmetry_contacts
8a7i__1__1.A__1.C,no_symmetry_contacts
8a8t__1__2.A__2.B_2.C,no_symmetry_contacts
8a9i__1__1.A__1.B,no_symmetry_contacts
8ab3__1__1.A_1.B_1.C_1.D__1.L,no_symmetry_contacts
8abu__1__1.A__1.D,no_symmetry_contacts
8acm__1__1.A__1.E,no_symmetry_contacts
8ad7__1__1.A__1.J,no_symmetry_contacts
8adf__1__1.B__1.D,no_symmetry_contacts
8adj__1__1.A__1.D,no_symmetry_contacts
8aev__1__1.A__1.G,no_symmetry_contacts
8ai1__1__1.B__1.M_1.O,no_symmetry_contacts
8ai3__1__1.A__1.C_1.E,no_symmetry_contacts
8ai7__1__1.A__1.Q,no_symmetry_contacts
8aij__1__1.C_1.D__1.O_1.P_1.Q,no_symmetry_contacts
8ajk__1__1.A_1.B__1.D_1.E,no_symmetry_contacts
8ajv__1__1.B_1.C__1.N_1.S,no_symmetry_contacts
8ak3__1__1.A__1.B_1.C,no_symmetry_contacts
8ak6__1__1.A__1.E_1.F_1.H,no_symmetry_contacts
8akg__1__1.A__1.F_1.O,no_symmetry_contacts
8am2__1__1.A__1.D,no_symmetry_contacts
8aop__1__1.A__1.E,no_symmetry_contacts
8aoz__1__2.A__2.B_2.C_2.D,no_symmetry_contacts
8aqf__1__1.A__1.B,no_symmetry_contacts
8arj__1__1.A__1.B,no_symmetry_contacts
8ase__1__1.B__1.F_1.G,no_symmetry_contacts
8asf__1__1.B__1.E,no_symmetry_contacts
8atb__1__1.A__1.C,no_symmetry_contacts
8atl__1__1.A__1.C,no_symmetry_contacts
8av1__1__1.B__1.J_1.M,no_symmetry_contacts
8avq__1__1.A__1.H_1.O_1.R,no_symmetry_contacts
8aw1__1__1.A__1.C,no_symmetry_contacts
8aw7__1__1.A__1.B_1.C,no_symmetry_contacts
8ax0__1__1.B__1.H,no_symmetry_contacts
8axp__1__1.A__1.C,no_symmetry_contacts
8ay6__1__1.A_1.B__1.C,no_symmetry_contacts
8ay8__1__1.A_1.B__1.D,no_symmetry_contacts
8aya__1__1.A_1.B__1.C,no_symmetry_contacts
8azd__1__1.A__1.C,no_symmetry_contacts
8azi__1__1.A__1.C,no_symmetry_contacts
8azl__1__1.A__1.C,no_symmetry_contacts
8azm__1__1.A__1.C,no_symmetry_contacts
8azo__1__1.A__1.C,no_symmetry_contacts
8azp__1__1.A__1.C,no_symmetry_contacts
8b08__1__1.B__1.E,no_symmetry_contacts
8b1n__1__1.A_1.B__1.C_1.Q,no_symmetry_contacts
8b1v__1__1.A_1.B__1.E,no_symmetry_contacts
8b25__1__1.A_1.B__1.J,no_symmetry_contacts
8b35__1__1.A_1.B__1.E,no_symmetry_contacts
8b5s__1__1.B__1.D,no_symmetry_contacts
8b62__1__1.A__1.C,no_symmetry_contacts
8b6m__1__1.A_1.B__1.E,no_symmetry_contacts
8b72__1__1.A_1.B__1.F_1.G,no_symmetry_contacts
8b75__1__1.A__1.B,no_symmetry_contacts
8b80__1__1.A__1.F_1.G,no_symmetry_contacts
8b8h__1__1.A_1.B__1.H_1.K,no_symmetry_contacts
8b8x__1__1.A_1.C__1.E,no_symmetry_contacts
8b8z__1__1.A__1.E,no_symmetry_contacts
8b91__1__1.A__1.E,no_symmetry_contacts
8b9h__1__1.A__1.B,no_symmetry_contacts
8b9u__1__1.A_1.B__1.C_1.H,no_symmetry_contacts
8bab__1__1.A__1.H_1.I,no_symmetry_contacts
8baj__1__1.A__1.B,no_symmetry_contacts
8bcy__1__1.A__1.C,no_symmetry_contacts
8bdm__1__1.C__1.M,no_symmetry_contacts
8bgc__1__1.A__1.F,no_symmetry_contacts
8bgz__1__1.A_1.B__1.F,no_symmetry_contacts
8bh0__1__1.A_1.D__1.J,no_symmetry_contacts
8bhg__1__1.B_1.C__1.K,no_symmetry_contacts
8bi6__1__1.A__1.D,no_symmetry_contacts
8bid__1__1.C_2.A__2.F_2.G,no_symmetry_contacts
8bih__1__1.A_1.L__1.N,no_symmetry_contacts
8biq__1__1.C__1.G,no_symmetry_contacts
8bir__1__1.A_1.B__1.D,no_symmetry_contacts
8bj3__1__1.A_1.B__1.C,no_symmetry_contacts
8bj8__1__1.A__1.C_1.D,no_symmetry_contacts
8bjd__1__1.A__1.B,no_symmetry_contacts
8bji__1__1.A_1.B__1.C_1.D,no_symmetry_contacts
8bjt__1__1.A__1.C,no_symmetry_contacts
8bju__1__1.A__1.B,no_symmetry_contacts
8bk0__1__1.A__1.H,no_symmetry_contacts
8bkn__1__1.A__1.B_1.E,no_symmetry_contacts
8blt__1__1.A_1.B__1.I,no_symmetry_contacts
8blz__1__1.A__1.B_1.D,no_symmetry_contacts
8bnx__1__1.A__1.C,no_symmetry_contacts
8bo4__1__1.A__1.C,no_symmetry_contacts
8boc__1__1.A__1.B,no_symmetry_contacts
8bok__1__1.A__1.B,no_symmetry_contacts
8bq4__1__1.B__1.D,no_symmetry_contacts
8br1__1__1.C__1.K_1.L_1.M,no_symmetry_contacts
8br5__1__1.A__1.E,no_symmetry_contacts
8br6__1__1.A__1.C,no_symmetry_contacts
8bsg__1__1.A__1.B,no_symmetry_contacts
8bsl__1__1.C_1.D__1.F,no_symmetry_contacts
8bst__1__1.A__1.R,no_symmetry_contacts
8bt0__1__1.A__1.M,no_symmetry_contacts
8bt2__1__1.A__1.M,no_symmetry_contacts
8bv3__1__1.B_1.C__1.I_1.L,no_symmetry_contacts
8bvx__1__1.A__1.D_1.F,no_symmetry_contacts
8bxx__1__1.A__1.E_1.F,no_symmetry_contacts
8bz6__1__1.A__1.G_1.I,no_symmetry_contacts
8bz7__1__1.D__1.U_1.V,no_symmetry_contacts
8bzx__1__1.A_1.B__1.E_1.F,no_symmetry_contacts
8c08__1__1.A__1.C_1.D,no_symmetry_contacts
8c0q__1__1.A__1.B_1.C,no_symmetry_contacts
8c0r__1__1.A__1.B_1.C,no_symmetry_contacts
8c3g__1__1.C__1.AA,no_symmetry_contacts
8c3i__1__1.B__1.D,"ValueError: /home/rquiroga/github/runs-n-poses/runs-n-poses-datasets/ground_truth/8c3i__1__1.B__1.D/system.cif:380:256(5709): unterminated ""string"""
8c3n__1__1.A__1.C_1.D,no_symmetry_contacts
8c3r__1__1.A__1.C,no_symmetry_contacts
8c3u__1__1.A__1.C,no_symmetry_contacts
8c47__1__1.B__1.E_1.F,no_symmetry_contacts
8c6f__1__1.A__1.B_1.C,no_symmetry_contacts
8c6l__1__1.A__1.C,no_symmetry_contacts
8c6n__1__1.A__1.B,no_symmetry_contacts
8c6o__1__1.A__1.C,no_symmetry_contacts
8c6p__1__1.A__1.B,no_symmetry_contacts
8c6q__1__1.A__1.C,no_symmetry_contacts
8c6s__1__1.A__1.C,no_symmetry_contacts
8c6z__1__1.A__1.C_1.E,no_symmetry_contacts
8c70__1__1.A__1.B,no_symmetry_contacts
8c71__1__1.A__1.C,no_symmetry_contacts
8c74__1__1.A__1.C,no_symmetry_contacts
8c9d__1__1.A__1.D,no_symmetry_contacts
8c9e__1__1.A__1.C,no_symmetry_contacts
8c9s__1__1.B__1.F_1.G,no_symmetry_contacts
8caa__1__1.B__1.F,no_symmetry_contacts
8cav__1__1.A__1.G_1.H,no_symmetry_contacts
8cbh__1__1.A__1.C,no_symmetry_contacts
8cbr__1__1.A_1.B_1.D__1.E,no_symmetry_contacts
8cbs__1__1.B_1.C_1.D__1.L,no_symmetry_contacts
8cbu__1__1.A_1.B_1.D__1.M,no_symmetry_contacts
8cdw__1__1.B__1.D,no_symmetry_contacts
8cdx__1__1.A__1.C_1.D,no_symmetry_contacts
8cdz__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8ce3__1__1.A_1.B__1.E,no_symmetry_contacts
8ceq__1__1.A__1.C,no_symmetry_contacts
8ces__1__1.A__1.C,no_symmetry_contacts
8cev__1__1.A__1.C,no_symmetry_contacts
8cex__1__1.A__1.D,no_symmetry_contacts
8cey__1__1.A__1.D,no_symmetry_contacts
8cfb__1__1.A__1.L,no_symmetry_contacts
8cfk__1__1.A_1.D__1.H_1.I,no_symmetry_contacts
8cg0__1__1.D__1.IA,no_symmetry_contacts
8ch9__1__1.G__1.BB,no_symmetry_contacts
8chc__1__1.A__1.B,no_symmetry_contacts
8chk__1__1.A__1.D,no_symmetry_contacts
8chl__1__1.A__1.C_1.E,no_symmetry_contacts
8ci0__1__1.A_1.B__1.D_1.E,no_symmetry_contacts
8cje__1__1.A__1.F,no_symmetry_contacts
8cjg__1__1.A__1.D,no_symmetry_contacts
8cjj__1__1.A__1.B_1.C,no_symmetry_contacts
8cjk__1__1.A__1.B_1.C,no_symmetry_contacts
8cjo__1__1.A__1.B_1.C,no_symmetry_contacts
8cju__1__1.A__1.B,no_symmetry_contacts
8ck5__1__1.A__1.D,no_symmetry_contacts
8ck9__1__1.A__1.B_1.C,no_symmetry_contacts
8ckc__1__2.A__2.D,no_symmetry_contacts
8ckh__1__1.A_1.B__1.D,no_symmetry_contacts
8ckn__1__1.A__1.B_1.C,no_symmetry_contacts
8clq__1__1.A__1.E,no_symmetry_contacts
8cnh__1__1.A__1.B_1.L,no_symmetry_contacts
8cnt__1__1.A__1.B_1.C,no_symmetry_contacts
8cou__1__1.A__1.V,no_symmetry_contacts
8cov__1__1.A__1.D,no_symmetry_contacts
8cp4__1__2.A__2.H_2.I,no_symmetry_contacts
8cp7__1__1.A__1.B,no_symmetry_contacts
8cpb__1__1.B__1.H,no_symmetry_contacts
8cqv__1__1.A_1.B__1.K_1.P,no_symmetry_contacts
8crj__1__1.A__1.B,no_symmetry_contacts
8crl__1__1.A__1.C,no_symmetry_contacts
8cta__1__1.A_1.B_1.D__1.Q,no_symmetry_contacts
8cu7__1__1.A__1.C,no_symmetry_contacts
8cvc__1__1.A__1.C_1.J_1.O_1.P,no_symmetry_contacts
8cvd__1__1.A__1.B_1.K_1.L,no_symmetry_contacts
8cvf__1__1.A__1.D_1.E_1.F_1.G,no_symmetry_contacts
8cyu__1__1.A_1.B__1.F,no_symmetry_contacts
8cyz__1__1.A_1.C__1.E,no_symmetry_contacts
8cz7__1__1.A_1.C__1.E,no_symmetry_contacts
8czl__1__1.A__1.C_1.D,no_symmetry_contacts
8d0e__1__1.B__1.D,no_symmetry_contacts
8d0f__1__1.A_1.B__1.D,no_symmetry_contacts
8d19__1__1.A__1.C_1.D,no_symmetry_contacts
8d5b__1__1.A__1.B_1.G_1.H,no_symmetry_contacts
8d6c__1__1.A__1.F,no_symmetry_contacts
8d6e__1__1.A__1.D,no_symmetry_contacts
8d6f__1__1.A__1.D,no_symmetry_contacts
8d6m__1__1.A__1.C,no_symmetry_contacts
8d6t__1__1.A__1.C,no_symmetry_contacts
8d8p__1__1.A__1.C_1.D,no_symmetry_contacts
8d9b__1__1.A__1.C_1.D,no_symmetry_contacts
8d9c__1__1.A__1.C_1.D,no_symmetry_contacts
8db0__1__1.A__1.E,no_symmetry_contacts
8dcd__1__1.A__1.E_1.Q_1.R,no_symmetry_contacts
8ddb__1__1.A__1.B_1.C_1.E,no_symmetry_contacts
8deg__1__1.A__1.B,no_symmetry_contacts
8dil__1__1.A_1.B__1.K_1.L_1.M,no_symmetry_contacts
8dj6__1__1.C__1.F_1.O,no_symmetry_contacts
8djv__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
8dk4__1__1.A__1.C,no_symmetry_contacts
8dkt__1__1.A_1.B__1.D_1.E,no_symmetry_contacts
8dml__1__1.B__1.J,no_symmetry_contacts
8dmt__1__1.A__1.E,no_symmetry_contacts
8dmu__1__1.A__1.E_1.H,no_symmetry_contacts
8doc__1__2.A__2.B_2.D_2.E,no_symmetry_contacts
8dos__1__1.A_1.B__1.C_1.G,no_symmetry_contacts
8dpb__1__1.A_1.B__1.I_1.J,no_symmetry_contacts
8dqd__1__1.A__1.B,no_symmetry_contacts
8dqh__1__1.B__1.J_1.K_1.L,no_symmetry_contacts
8dqs__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
8dsc__1__1.B__1.L,no_symmetry_contacts
8dsh__1__1.A_1.B__1.C,no_symmetry_contacts
8dsm__1__1.A_1.B__1.J,no_symmetry_contacts
8dsr__1__1.A__1.C,no_symmetry_contacts
8dt1__1__1.B__1.J_1.K,no_symmetry_contacts
8dt5__1__1.B__1.I_1.M_1.O,no_symmetry_contacts
8du3__1__1.A__1.B,no_symmetry_contacts
8du6__1__1.B__1.D,no_symmetry_contacts
8du8__1__1.A__1.C,no_symmetry_contacts
8du9__1__1.B__1.D,no_symmetry_contacts
8dub__1__1.A__1.C,no_symmetry_contacts
8duh__1__1.A__1.C,no_symmetry_contacts
8dui__1__1.A__1.C,no_symmetry_contacts
8duk__1__1.A__1.E,no_symmetry_contacts
8dv7__1__1.B__1.D,no_symmetry_contacts
8dv8__1__1.A__1.C,no_symmetry_contacts
8dvh__1__1.A__1.C_1.D,no_symmetry_contacts
8dvo__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
8dxk__1__1.A_1.B__1.C,no_symmetry_contacts
8e0h__1__1.A__1.C,no_symmetry_contacts
8e0t__1__1.C__1.F,no_symmetry_contacts
8e1h__1__1.A__1.C_1.E_1.F,no_symmetry_contacts
8e1o__1__1.A__1.D,no_symmetry_contacts
8e1t__1__1.A__1.C_1.E,no_symmetry_contacts
8e1t__1__1.A__1.D,no_symmetry_contacts
8e1x__1__1.A__1.C,no_symmetry_contacts
8e4s__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
8e5i__1__1.A__1.B_1.E,no_symmetry_contacts
8e5m__1__1.A_1.E__1.U,no_symmetry_contacts
8e80__1__1.A__1.B,no_symmetry_contacts
8e81__1__1.A__1.B,no_symmetry_contacts
8e9r__1__1.A_1.B__1.E_1.F,no_symmetry_contacts
8ea6__1__1.A_1.B__1.C,no_symmetry_contacts
8efj__1__1.A__1.D,no_symmetry_contacts
8egf__1__1.A__1.B_1.C,no_symmetry_contacts
8egz__1__1.B__1.I,no_symmetry_contacts
8eip__1__1.C__1.K_1.L,no_symmetry_contacts
8emu__1__1.A__1.E,no_symmetry_contacts
8eni__1__2.A__2.B,no_symmetry_contacts
8eq9__1__1.A__1.B,no_symmetry_contacts
8eqz__1__1.A__1.C,no_symmetry_contacts
8erb__1__1.A_1.C__1.Q,no_symmetry_contacts
8erd__1__1.A__1.B,no_symmetry_contacts
8erj__1__1.A_2.C__1.I,no_symmetry_contacts
8et0__1__1.B__1.L,no_symmetry_contacts
8etd__1__1.B__1.E_1.F,no_symmetry_contacts
8etl__1__1.A__1.C,no_symmetry_contacts
8euk__1__1.A__1.B_1.M,no_symmetry_contacts
8ewz__1__1.A__1.B_1.C_1.H,no_symmetry_contacts
8ex1__1__1.A__1.B,no_symmetry_contacts
8ex2__1__1.A__1.B,no_symmetry_contacts
